run_time_s,timestamp,config,num_users,actual_rpm,avg_response_time_ms,total_cpu,total_mem,Config from FM,Agg,GB1,GB2,Inven1,Inven2,Rev1,Rev2,Recom1,Recom2,Adv
600.9,2025-06-08 12:45:17,24,16,318,1217.7,0.28,1383395328.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
661.0,2025-06-08 12:46:17,24,15,363,1212.36,0.29,1383727104.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
721.1,2025-06-08 12:47:17,24,16,343,1207.86,0.28,1383649280.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
781.2,2025-06-08 12:48:18,24,19,361,1203.88,0.31,1384042496.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
841.3,2025-06-08 12:49:18,24,18,423,1199.72,0.37,1380528128.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
901.4,2025-06-08 12:50:18,24,18,409,1196.18,0.37,1380990976.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
961.5,2025-06-08 12:51:18,24,18,404,1193.09,0.35,1380900864.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1021.6,2025-06-08 12:52:18,24,20,407,1190.32,0.31,1380708352.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1081.7,2025-06-08 12:53:18,24,20,454,1187.6,0.33,1380978688.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1141.8,2025-06-08 12:54:18,24,25,459,1185.26,0.4,1380900864.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1201.9,2025-06-08 12:55:18,24,24,567,1182.65,0.44,1381203968.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1262.0,2025-06-08 12:56:18,24,28,541,1180.63,0.49,1381089280.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1322.1,2025-06-08 12:57:18,24,29,634,1178.48,0.5,1381306368.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1382.2,2025-06-08 12:58:18,24,31,660,1176.75,0.56,1381425152.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1442.3,2025-06-08 12:59:19,24,30,698,1174.99,0.5800000000000000,1381437440.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1502.4,2025-06-08 13:00:19,24,31,679,1173.51,0.6000000000000000,1381679104.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1562.5,2025-06-08 13:01:19,24,27,695,1172.16,0.5900000000000000,1381576704.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1622.6,2025-06-08 13:02:19,24,24,611,1170.93,0.5800000000000000,1381462016.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1682.7,2025-06-08 13:03:19,24,19,536,1170.0,0.51,1381433344.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
1742.8,2025-06-08 13:04:19,24,18,432,1169.2,0.43,1381359616.0,"24 =  [Recom1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,0,0,1,0,0
60.0,2025-06-08 13:08:19,25,30,490,2161.49,0.33,2608140288.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
120.2,2025-06-08 13:09:19,25,28,567,1789.46,0.73,2627260416.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
180.3,2025-06-08 13:10:19,25,21,425,1693.49,0.56,2268127232.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
240.5,2025-06-08 13:11:19,25,18,367,1646.08,0.42,2268839936.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
300.6,2025-06-08 13:12:20,25,20,346,1615.43,0.37,2269286400.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
360.7,2025-06-08 13:13:20,25,20,409,1590.04,0.36,2269442048.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
420.9,2025-06-08 13:14:20,25,20,400,1571.83,0.43,2199412736.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
481.0,2025-06-08 13:15:20,25,15,405,1557.46,0.42,2199871488.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
541.1,2025-06-08 13:16:20,25,14,303,1548.67,0.37,2199584768.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
601.3,2025-06-08 13:17:20,25,16,286,1541.67,0.3,2070351872.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
661.4,2025-06-08 13:18:20,25,15,329,1534.86,0.23,2022166528.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
721.6,2025-06-08 13:19:21,25,16,302,1529.72,0.3,2022076416.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
781.7,2025-06-08 13:20:21,25,19,326,1524.71,0.31,2021261312.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
841.8,2025-06-08 13:21:21,25,18,388,1519.96,0.36,2022825984.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
902.0,2025-06-08 13:22:21,25,18,362,1515.84,0.41,2023342080.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
962.1,2025-06-08 13:23:21,25,18,366,1512.2,0.37,2023321600.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1022.3,2025-06-08 13:24:21,25,20,368,1508.84,0.36,2024423424.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1082.4,2025-06-08 13:25:21,25,20,411,1505.48,0.39,2024587264.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1142.6,2025-06-08 13:26:22,25,25,410,1502.81,0.42,2025431040.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1202.7,2025-06-08 13:27:22,25,24,502,1499.66,0.45,2025549824.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1262.9,2025-06-08 13:28:22,25,28,493,1499.41,0.5200000000000000,2025254912.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1323.0,2025-06-08 13:29:22,25,29,572,1496.54,0.53,2025373696.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1383.1,2025-06-08 13:30:22,25,31,589,1494.36,0.6000000000000000,2026897408.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1443.3,2025-06-08 13:31:22,25,30,627,1492.08,0.62,2026782720.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1503.4,2025-06-08 13:32:22,25,31,606,1490.24,0.59,2027249664.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1563.5,2025-06-08 13:33:22,25,27,625,1488.48,0.63,2027241472.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1623.7,2025-06-08 13:34:23,25,24,544,1487.25,0.61,2027339776.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1683.8,2025-06-08 13:35:23,25,19,481,1486.0,0.53,2026713088.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
1743.9,2025-06-08 13:36:23,25,18,387,1485.02,0.4700000000000000,2026799104.0,"25 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,1
60.0,2025-06-08 13:40:22,26,30,659,1235.75,0.35,2454974464.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
120.1,2025-06-08 13:41:22,26,28,714,1041.02,0.7,2455085056.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
180.3,2025-06-08 13:42:22,26,18,536,987.58,0.71,2116161536.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
240.4,2025-06-08 13:43:22,26,18,456,960.98,0.51,2110885888.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
300.5,2025-06-08 13:44:22,26,17,438,943.71,0.44,2109640704.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
360.6,2025-06-08 13:45:22,26,20,503,929.38,0.45,2110312448.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
420.7,2025-06-08 13:46:23,26,20,513,918.62,0.49,2030346240.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
480.9,2025-06-08 13:47:23,26,15,507,910.59,0.49,2030292992.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
541.0,2025-06-08 13:48:23,26,14,379,905.71,0.46,1932271616.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
601.1,2025-06-08 13:49:23,26,16,357,901.7,0.35,1887358976.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
661.2,2025-06-08 13:50:23,26,15,403,898.6,0.36,1887641600.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
721.3,2025-06-08 13:51:23,26,16,382,895.41,0.41,1857847296.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
781.4,2025-06-08 13:52:23,26,19,411,892.41,0.38,1858187264.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
841.5,2025-06-08 13:53:23,26,18,481,889.5,0.4,1859608576.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
901.7,2025-06-08 13:54:23,26,18,465,887.02,0.44,1857994752.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
961.8,2025-06-08 13:55:24,26,18,453,884.79,0.44,1853657088.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
1021.9,2025-06-08 13:56:24,26,20,463,882.78,0.44,1840005120.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
1082.0,2025-06-08 13:57:24,26,20,505,880.99,0.46,1837867008.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
1142.1,2025-06-08 13:58:24,26,25,519,879.49,0.49,1829498880.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
1199.8,2025-06-08 13:59:22,26,24,632,878.06,0.51,1829666816.0,"26 =  [Review, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB, Inven2]",1,1,0,0,1,1,0,0,1,0
